timestamp_utc,time_s,X_Current,Y_Current,Yaw_Current,Velocity_Current,v_target_CMD,delta_target_CMD,Lookahead_X,Lookahead_Y,Kp,Ld
2025-11-29T17:58:05.824440,36.628,2.6,2.29,1.48,0.322,0.2,92.747,1.913,2.4,1.0,0.7
2025-11-29T17:58:05.882766,36.686,2.58,2.29,1.48,0.324,0.2,92.664,1.893,2.4,1.0,0.7
2025-11-29T17:58:05.939409,36.743,2.56,2.29,1.48,0.311,0.2,92.553,1.878,2.4,1.0,0.7
2025-11-29T17:58:05.992471,36.796,2.55,2.29,1.48,0.32,0.2,92.433,1.857,2.4,1.0,0.7
2025-11-29T17:58:06.038752,36.842,2.54,2.3,1.48,0.297,0.2,92.357,1.844,2.4,1.0,0.7
2025-11-29T17:58:06.112445,36.916,2.52,2.3,1.48,0.334,0.2,92.265,1.823,2.4,1.0,0.7
2025-11-29T17:58:06.156624,36.96,2.5,2.3,1.48,0.283,0.2,92.175,1.803,2.4,1.0,0.7
2025-11-29T17:58:06.238751,37.042,2.48,2.3,1.48,0.313,0.2,92.028,1.789,2.4,1.0,0.7
2025-11-29T17:58:06.282111,37.086,2.46,2.3,1.48,0.305,0.2,91.915,1.77,2.4,1.0,0.7
2025-11-29T17:58:06.339211,37.143,2.45,2.3,1.48,0.303,0.2,91.905,1.756,2.4,1.0,0.7
2025-11-29T17:58:06.388841,37.192,2.43,2.31,1.48,0.32,0.2,91.818,1.735,2.4,1.0,0.7
2025-11-29T17:58:06.446072,37.25,2.41,2.31,1.48,0.336,0.2,91.697,1.714,2.4,1.0,0.7
2025-11-29T17:58:06.510880,37.314,2.39,2.31,1.48,0.347,0.2,91.612,1.699,2.4,1.0,0.7
2025-11-29T17:58:06.552761,37.356,2.37,2.31,1.48,0.295,0.2,91.607,1.679,2.4,1.0,0.7
2025-11-29T17:58:06.604853,37.408,2.36,2.31,1.48,0.318,0.2,91.6,1.664,2.4,1.0,0.7
2025-11-29T17:58:06.656486,37.46,2.34,2.31,1.49,0.301,0.2,91.632,1.652,2.4,1.0,0.7
2025-11-29T17:58:06.716271,37.52,2.33,2.31,1.49,0.291,0.2,91.572,1.63,2.4,1.0,0.7
2025-11-29T17:58:06.770686,37.574,2.3,2.32,1.49,0.338,0.2,91.466,1.61,2.4,1.0,0.7
2025-11-29T17:58:06.822519,37.626,2.29,2.32,1.49,0.297,0.2,91.541,1.597,2.4,1.0,0.7
2025-11-29T17:58:06.889388,37.693,2.27,2.32,1.5,0.34,0.2,91.753,1.576,2.4,1.0,0.7
2025-11-29T17:58:06.923453,37.727,2.26,2.32,1.5,0.303,0.2,91.691,1.562,2.4,1.0,0.7
2025-11-29T17:58:06.991879,37.795,2.24,2.32,1.5,0.329,0.2,91.759,1.541,2.4,1.0,0.7
2025-11-29T17:58:07.046325,37.85,2.22,2.32,1.5,0.301,0.2,91.705,1.529,2.4,1.0,0.7
2025-11-29T17:58:07.089927,37.893,2.2,2.32,1.5,0.325,0.2,91.719,1.508,2.4,1.0,0.7
2025-11-29T17:58:07.161055,37.965,2.19,2.33,1.51,0.289,0.2,91.868,1.495,2.4,1.0,0.7
2025-11-29T17:58:07.220591,38.024,2.17,2.33,1.51,0.298,0.2,91.791,1.475,2.4,1.0,0.7
2025-11-29T17:58:07.278782,38.082,2.15,2.33,1.51,0.291,0.2,91.758,1.457,2.4,1.0,0.7
2025-11-29T17:58:07.320515,38.124,2.14,2.33,1.51,0.311,0.2,91.884,1.443,2.4,1.0,0.7
2025-11-29T17:58:07.379400,38.183,2.12,2.33,1.51,0.312,0.2,91.895,1.423,2.4,1.0,0.7
2025-11-29T17:58:07.441532,38.245,2.11,2.33,1.52,0.286,0.2,92.001,1.41,2.4,1.0,0.7
2025-11-29T17:58:07.511525,38.315,2.09,2.33,1.52,0.348,0.2,91.933,1.389,2.4,1.0,0.7
2025-11-29T17:58:07.551907,38.355,2.07,2.33,1.52,0.304,0.2,91.968,1.375,2.4,1.0,0.7
2025-11-29T17:58:07.595516,38.399,2.05,2.33,1.52,0.333,0.2,91.903,1.354,2.4,1.0,0.7
2025-11-29T17:58:07.666403,38.47,2.04,2.33,1.52,0.304,0.2,92.08,1.341,2.4,1.0,0.7
2025-11-29T17:58:07.703942,38.507,2.02,2.33,1.52,0.315,0.2,92.024,1.321,2.4,1.0,0.7
2025-11-29T17:58:07.764397,38.568,2.0,2.33,1.53,0.318,0.2,92.17,1.308,2.4,1.0,0.7
2025-11-29T17:58:07.813515,38.617,1.98,2.34,1.53,0.313,0.2,92.116,1.287,2.4,1.0,0.7
2025-11-29T17:58:07.862193,38.666,1.97,2.34,1.53,0.294,0.2,92.084,1.274,2.4,1.0,0.7
2025-11-29T17:58:07.925348,38.729,1.95,2.34,1.53,0.29,0.2,92.03,1.253,2.4,1.0,0.7
2025-11-29T17:58:07.984818,38.788,1.94,2.34,1.53,0.301,0.2,91.996,1.24,2.4,1.0,0.7
2025-11-29T17:58:08.023097,38.827,1.92,2.34,1.53,0.296,0.2,91.943,1.219,2.4,1.0,0.7
2025-11-29T17:58:08.088324,38.892,1.9,2.34,1.54,0.306,0.2,92.437,1.205,2.4,1.0,0.7
2025-11-29T17:58:08.146020,38.95,1.88,2.34,1.55,0.317,0.2,92.633,1.183,2.4,1.0,0.7
2025-11-29T17:58:08.204160,39.008,1.87,2.34,1.55,0.327,0.2,92.612,1.17,2.4,1.0,0.7
2025-11-29T17:58:08.261844,39.065,1.85,2.34,1.55,0.3,0.2,92.62,1.15,2.4,1.0,0.7
2025-11-29T17:58:08.313545,39.117,1.83,2.34,1.55,0.302,0.2,92.657,1.13,2.4,1.0,0.7
2025-11-29T17:58:08.377921,39.181,1.81,2.34,1.55,0.309,0.2,92.8,1.117,2.4,1.0,0.7
2025-11-29T17:58:08.423615,39.227,1.79,2.34,1.55,0.298,0.2,92.829,1.095,2.4,1.0,0.7
2025-11-29T17:58:08.479099,39.283,1.78,2.34,1.56,0.323,0.2,92.962,1.081,2.4,1.0,0.7
2025-11-29T17:58:08.539981,39.343,1.76,2.34,1.56,0.338,0.2,93.025,1.059,2.4,1.0,0.7
2025-11-29T17:58:08.593851,39.397,1.74,2.34,1.56,0.306,0.2,93.038,1.037,2.4,1.0,0.7
2025-11-29T17:58:08.656323,39.46,1.72,2.34,1.56,0.31,0.2,93.029,1.024,2.4,1.0,0.7
2025-11-29T17:58:08.724945,39.528,1.7,2.34,1.56,0.288,0.2,93.016,1.004,2.4,1.0,0.7
2025-11-29T17:58:08.754302,39.558,1.69,2.34,1.56,0.309,0.2,93.006,0.99,2.4,1.0,0.7
2025-11-29T17:58:08.825562,39.629,1.67,2.34,1.56,0.316,0.2,92.992,0.968,2.4,1.0,0.7
2025-11-29T17:58:08.880404,39.684,1.65,2.34,1.57,0.361,0.2,93.436,0.953,2.4,1.0,0.7
2025-11-29T17:58:09.027197,39.831,1.63,2.34,1.57,0.319,0.2,93.548,0.932,2.4,1.0,0.7
2025-11-29T17:58:09.038623,39.842,1.61,2.34,1.57,0.343,0.2,93.55,0.917,2.4,1.0,0.7
2025-11-29T17:58:09.050331,39.854,1.59,2.34,1.57,0.309,0.2,93.552,0.896,2.4,1.0,0.7
2025-11-29T17:58:09.201631,40.005,1.58,2.34,1.57,0.311,0.2,93.554,0.881,2.4,1.0,0.7
2025-11-29T17:58:09.214358,40.018,1.56,2.34,1.58,0.311,0.2,94.03,0.862,2.4,1.0,0.7
2025-11-29T17:58:09.214358,40.018,1.54,2.34,1.59,0.316,0.2,94.142,0.842,2.4,1.0,0.7
2025-11-29T17:58:09.293995,40.097,1.53,2.34,1.59,0.325,0.2,94.155,0.828,2.4,1.0,0.7
2025-11-29T17:58:09.323425,40.127,1.51,2.34,1.59,0.312,0.2,94.174,0.808,2.4,1.0,0.7
2025-11-29T17:58:09.374452,40.178,1.49,2.34,1.59,0.336,0.2,94.3,0.794,2.4,1.0,0.7
2025-11-29T17:58:09.462912,40.266,1.47,2.34,1.59,0.308,0.2,94.322,0.774,2.4,1.0,0.7
2025-11-29T17:58:09.491090,40.295,1.46,2.34,1.59,0.322,0.2,94.398,0.76,2.4,1.0,0.7
2025-11-29T17:58:09.570894,40.374,1.44,2.34,1.59,0.316,0.2,94.393,0.739,2.4,1.0,0.7
2025-11-29T17:58:09.606212,40.41,1.42,2.34,1.59,0.296,0.2,94.409,0.724,2.4,1.0,0.7
2025-11-29T17:58:09.662609,40.466,1.4,2.34,1.59,0.334,0.2,94.307,0.703,2.4,1.0,0.7
2025-11-29T17:58:09.793164,40.597,1.39,2.34,1.59,0.294,0.2,94.319,0.69,2.4,1.0,0.7
2025-11-29T17:58:09.793164,40.597,1.37,2.34,1.59,0.334,0.2,94.436,0.67,2.4,1.0,0.7
2025-11-29T17:58:09.821947,40.625,1.35,2.34,1.59,0.301,0.2,94.406,0.657,2.4,1.0,0.7
2025-11-29T17:58:09.872430,40.676,1.33,2.34,1.59,0.329,0.2,94.427,0.636,2.4,1.0,0.7
2025-11-29T17:58:09.946485,40.75,1.32,2.34,1.59,0.312,0.2,94.427,0.623,2.4,1.0,0.7
2025-11-29T17:58:10.004189,40.808,1.3,2.34,1.59,0.287,0.2,94.462,0.602,2.4,1.0,0.7
2025-11-29T17:58:10.041161,40.845,1.29,2.34,1.59,0.291,0.2,94.475,0.589,2.4,1.0,0.7
2025-11-29T17:58:10.096267,40.9,1.27,2.34,1.59,0.281,0.2,94.443,0.569,2.4,1.0,0.7
2025-11-29T17:58:10.188684,40.992,1.25,2.34,1.59,0.283,0.2,94.471,0.556,2.4,1.0,0.7
2025-11-29T17:58:10.196643,41.0,1.23,2.34,1.59,0.27,0.2,94.489,0.537,2.4,1.0,0.7
2025-11-29T17:58:10.254538,41.058,1.22,2.34,1.59,0.276,0.2,94.502,0.525,2.4,1.0,0.7
2025-11-29T17:58:10.306929,41.11,1.2,2.34,1.59,0.275,0.2,94.521,0.505,2.4,1.0,0.7
2025-11-29T17:58:10.422154,41.226,1.19,2.34,1.59,0.273,0.2,94.524,0.493,2.4,1.0,0.7
2025-11-29T17:58:10.435156,41.239,1.17,2.34,1.59,0.29,0.2,94.573,0.472,2.4,1.0,0.7
2025-11-29T17:58:10.485612,41.289,1.16,2.34,1.59,0.29,0.2,94.586,0.46,2.4,1.0,0.7
2025-11-29T17:58:10.598381,41.402,1.14,2.34,1.59,0.297,0.2,94.629,0.439,2.4,1.0,0.7
2025-11-29T17:58:10.598381,41.402,1.12,2.34,1.59,0.32,0.2,94.648,0.42,2.4,1.0,0.7
2025-11-29T17:58:10.652144,41.456,1.1,2.34,1.59,0.311,0.2,94.662,0.407,2.4,1.0,0.7
2025-11-29T17:58:10.711030,41.515,1.08,2.33,1.59,0.298,0.2,94.682,0.387,2.4,1.0,0.7
2025-11-29T17:58:10.802000,41.605,1.07,2.33,1.59,0.295,0.2,94.666,0.375,2.4,1.0,0.7
2025-11-29T17:58:10.810383,41.614,1.05,2.33,1.59,0.295,0.2,94.714,0.356,2.4,1.0,0.7
2025-11-29T17:58:10.856095,41.66,1.04,2.33,1.59,0.294,0.2,94.734,0.344,2.4,1.0,0.7
2025-11-29T17:58:10.923800,41.727,1.02,2.33,1.59,0.3,0.2,94.762,0.324,2.4,1.0,0.7
2025-11-29T17:58:10.995534,41.799,1.01,2.33,1.59,0.303,0.2,94.777,0.311,2.4,1.0,0.7
2025-11-29T17:58:11.100206,41.904,0.99,2.33,1.59,0.272,0.2,94.768,0.291,2.4,1.0,0.7
2025-11-29T17:58:11.103437,41.907,0.98,2.33,1.59,0.28,0.2,94.863,0.279,2.4,1.0,0.7
2025-11-29T17:58:11.142973,41.946,0.96,2.33,1.59,0.312,0.2,94.878,0.265,2.4,1.0,0.7
2025-11-29T17:58:11.203766,42.007,0.94,2.33,1.59,0.297,0.2,94.848,0.246,2.4,1.0,0.7
2025-11-29T17:58:11.256837,42.06,0.93,2.33,1.59,0.299,0.2,94.907,0.232,2.4,1.0,0.7
2025-11-29T17:58:11.305468,42.109,0.91,2.33,1.59,0.286,0.2,94.951,0.214,2.4,1.0,0.7
2025-11-29T17:58:11.420716,42.224,0.89,2.33,1.59,0.281,0.2,94.974,0.194,2.4,1.0,0.7
2025-11-29T17:58:11.420716,42.224,0.88,2.33,1.59,0.296,0.2,94.988,0.181,2.4,1.0,0.7
2025-11-29T17:58:11.487293,42.291,0.86,2.33,1.59,0.301,0.2,94.899,0.162,2.4,1.0,0.7
2025-11-29T17:58:11.527472,42.331,0.84,2.33,1.59,0.32,0.2,94.912,0.148,2.4,1.0,0.7
2025-11-29T17:58:15.380690,46.184,0.82,2.33,1.59,0.31,0.2,94.932,0.128,2.4,1.0,0.7
2025-11-29T17:58:15.388131,46.192,0.81,2.33,1.59,0.327,0.2,94.946,0.114,2.4,1.0,0.7
2025-11-29T17:58:15.390147,46.194,0.79,2.33,1.59,0.309,0.2,94.959,0.094,2.4,1.0,0.7
2025-11-29T17:58:15.390965,46.194,0.78,2.33,1.59,0.337,0.2,94.973,0.08,2.4,1.0,0.7
2025-11-29T17:58:15.393123,46.197,0.76,2.33,1.59,0.276,0.2,94.909,0.061,2.4,1.0,0.7
2025-11-29T17:58:15.394507,46.198,0.74,2.33,1.59,0.316,0.2,94.921,0.048,2.4,1.0,0.7
2025-11-29T17:58:15.395764,46.199,0.73,2.33,1.59,0.274,0.2,95.003,0.029,2.4,1.0,0.7
2025-11-29T17:58:15.397817,46.201,0.71,2.33,1.59,0.307,0.2,95.016,0.016,2.4,1.0,0.7
2025-11-29T17:58:15.763253,46.567,0.69,2.33,1.59,0.285,0.2,95.019,-0.002,2.4,1.0,0.7
